,refArea,Existence of educational resources - exists,Type and size of educational resources - vocational institute,Observation URI,references,publisher,Existence of educational resources - does not exist,Nb of universities by type - Lebanese University branches,Public school coverage index (number of schools per citizen),Type and size of educational resources - public schools,Type and size of educational resources - universities,Town,Nb of universities by type - Private universities,dataset,Type and size of educational resources - private schools,Governorate,lat,lon,population,lat_gov,lon_gov
891,http://dbpedia.org/resource/Matn_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qaaqour,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Qaaqour,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Matn District,33.8931905,35.7156976,750000,33.9097245,35.7167947
892,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qabaait,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4000,2,0,Qabaait,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,Akkar Governorate,34.449627,36.0967315,423596,34.5555009,36.2016453
893,http://dbpedia.org/resource/ZahlÃ©_District,1,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qabb+Elias,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,12500,4,0,Qabb Elias,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,5,ZahlÃ© District,33.798492,35.8256221,,33.8503542,35.8965168
894,http://dbpedia.org/resource/Marjeyoun_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qabrikha,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Qabrikha,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Marjeyoun District,33.2523801,35.4663386,41000,33.3640698,35.5871424
895,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qachlaq,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1000,1,0,Qachlaq,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,,,423596,34.5555009,36.2016453
896,http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qahmez,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qahmez,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Byblos District,,,100000,34.1236954,35.6493557
897,http://dbpedia.org/resource/Baabda_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qalaa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qalaa,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baabda District,33.8416445,35.7270347,500000,33.8435311,35.7025213
898,"http://dbpedia.org/resource/Tripoli_District,_Lebanon",1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qalamoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3750,4,0,Qalamoun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,"Tripoli District, Lebanon",34.385483,35.7870939,310980,34.4289785,35.8374584
899,http://dbpedia.org/resource/Bint_Jbeil_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qalaouiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qalaouiyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Bint Jbeil District,33.2503924,35.4195115,53000,33.1832536,35.4138051
900,https://dbpedia.org/page/North_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qalhat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qalhat,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,North Governorate,34.360664,35.7705598,807204,34.3317701,35.9436964
901,http://dbpedia.org/resource/Matn_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qannebet+Salima,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qannebet Salima,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Matn District,33.8861771,35.6921347,750000,33.9097245,35.7167947
902,http://dbpedia.org/resource/Marjeyoun_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qantara,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Qantara,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Marjeyoun District,33.2735338,35.4590963,41000,33.3640698,35.5871424
903,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qantarat+Aakkar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qantarat Aakkar,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,,,423596,34.5555009,36.2016453
904,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qanya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2100,1,0,Qanya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,Akkar Governorate,,,423596,34.5555009,36.2016453
905,http://dbpedia.org/resource/Bint_Jbeil_District,1,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qaouzah,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,1,66,3,2,Qaouzah,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,4,Bint Jbeil District,,,53000,33.1832536,35.4138051
906,http://dbpedia.org/resource/Western_Beqaa_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qaraaoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4825,2,0,Qaraaoun,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,Western Beqaa District,33.5820348,35.6992535,56000,33.5993904,35.722857
907,http://dbpedia.org/resource/Zgharta_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qarah+Bach,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qarah Bach,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Zgharta District,,,,34.3600901,35.8981343
908,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qardaf,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Qardaf,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,,,423596,34.5555009,36.2016453
909,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qarha,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1200,1,0,Qarha,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,34.166612,36.2079149,423596,34.5555009,36.2016453
910,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qarha+Baalbek,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Qarha Baalbek,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baalbek-Hermel Governorate,34.166612,36.2079149,416427,34.168333,36.3134617
911,http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qarhaiya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qarhaiya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Miniyeh-Danniyeh District,34.4431957,36.0785663,,34.3888022,36.0520569
912,http://dbpedia.org/resource/MiniyehâDanniyeh_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qarsaita,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2310,3,0,Qarsaita,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Miniyeh-Danniyeh District,34.3878502,36.0623921,,34.3888022,36.0520569
913,http://dbpedia.org/resource/Byblos_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qartaba,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,13000,1,0,Qartaba,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Byblos District,34.0977373,35.8367504,100000,34.1236954,35.6493557
914,http://dbpedia.org/resource/Hermel_District,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qaser,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4666,3,0,Qaser,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Hermel District,,,48000,34.3895547,36.3034902
915,https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qatrani,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qatrani,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,South Governorate,33.4409496,35.6008795,590078,33.3386412,35.3022517
916,http://dbpedia.org/resource/MiniyehâDanniyeh_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qattineh-Miniyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,950,1,0,Qattineh-Miniyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Miniyeh-Danniyeh District,,,,34.3888022,36.0520569
917,http://dbpedia.org/resource/Bsharri_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qaynour,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qaynour,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Bsharri District,,,76831,34.2384512,35.9869915
918,https://dbpedia.org/page/South_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qaytouleh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qaytouleh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,South Governorate,,,590078,33.3386412,35.3022517
919,https://dbpedia.org/page/Akkar_Governorate,1,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qbaiyat+Aakkar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1000,5,0,Qbaiyat Aakkar,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,Akkar Governorate,,,423596,34.5555009,36.2016453
920,http://dbpedia.org/resource/Western_Beqaa_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qelaya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2500,1,0,Qelaya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Western Beqaa District,33.4376416,35.6581765,56000,33.5993904,35.722857
921,http://dbpedia.org/resource/Matn_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qennabet+Broummana,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qennabet Broummana,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Matn District,33.8947135,35.6178474,750000,33.9097245,35.7167947
922,http://dbpedia.org/resource/Sidon_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qennarit,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,12000,1,0,Qennarit,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Sidon District,33.5025627,35.3827943,207500,33.4544542,35.3385676
923,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qild+Es+Sabea,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qild Es Sabea,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baalbek-Hermel Governorate,,,416427,34.168333,36.3134617
924,http://dbpedia.org/resource/Marjeyoun_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qlaiaa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,6550,1,0,Qlaiaa,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,Marjeyoun District,33.137904,35.3912482,41000,33.3640698,35.5871424
925,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qlaileh+Harfoush,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Qlaileh Harfoush,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baalbek-Hermel Governorate,,,416427,34.168333,36.3134617
926,http://dbpedia.org/resource/Tyre_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qlaileh+Sour,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,4250,2,0,Qlaileh Sour,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,Tyre District,,,238348,33.2130814,35.2887965
927,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qleiaat+Aakkar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,8000,1,0,Qleiaat Aakkar,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,34.5941062,36.0079473,423596,34.5555009,36.2016453
928,http://dbpedia.org/resource/Keserwan_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qleiaat+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Qleiaat Kesrouane,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Keserwan District,,,182834,34.0127349,35.7872377
929,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qloud+El-Baqieh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Qloud El-Baqieh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Akkar Governorate,34.4970341,36.0576224,423596,34.5555009,36.2016453
930,http://dbpedia.org/resource/Aley_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qmatiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2000,1,0,Qmatiyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Aley District,33.8020214,35.5766177,386320,33.7720489,35.6330158
931,http://dbpedia.org/resource/Bsharri_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qnat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qnat,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Bsharri District,34.2529047,35.8954383,76831,34.2384512,35.9869915
932,http://dbpedia.org/resource/Baabda_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qobbayaa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2055,1,0,Qobbayaa,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,3,Baabda District,33.8133175,35.6900639,500000,33.8435311,35.7025213
933,http://dbpedia.org/resource/Baabda_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qornayel,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3500,2,0,Qornayel,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Baabda District,33.8557575,35.7275668,500000,33.8435311,35.7025213
934,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qornet+Aakkar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2500,2,0,Qornet Aakkar,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Akkar Governorate,34.5333333,36.3666667,423596,34.5555009,36.2016453
935,http://dbpedia.org/resource/Matn_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qornet+El-Hamra,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Qornet El-Hamra,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Matn District,,,750000,33.9097245,35.7167947
936,http://dbpedia.org/resource/Baabda_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qortada,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Qortada,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baabda District,33.8619203,35.6291044,500000,33.8435311,35.7025213
937,https://dbpedia.org/page/Akkar_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qoubber+Chamra,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qoubber Chamra,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Akkar Governorate,34.538083,35.9979748,423596,34.5555009,36.2016453
938,http://dbpedia.org/resource/Sidon_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qounaitra,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qounaitra,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Sidon District,,,207500,33.4544542,35.3385676
939,http://dbpedia.org/resource/ZahlÃ©_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qoussaya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qoussaya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,ZahlÃ© District,33.8043055,36.0344014,,33.8503542,35.8965168
940,http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qraine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qraine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Miniyeh-Danniyeh District,,,,34.3888022,36.0520569
941,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qraiyat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Qraiyat,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Akkar Governorate,34.4807691,36.1538644,423596,34.5555009,36.2016453
942,http://dbpedia.org/resource/Baabda_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qraiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,1300,1,0,Qraiyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baabda District,33.5375337,35.4181969,500000,33.8435311,35.7025213
943,http://dbpedia.org/resource/Byblos_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qraiyet+Jlayse,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qraiyet Jlayse,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Byblos District,,,100000,34.1236954,35.6493557
944,http://dbpedia.org/resource/Sidon_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qraiyet+Saida,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,5330,1,0,Qraiyet Saida,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Sidon District,,,207500,33.4544542,35.3385676
945,https://dbpedia.org/page/Nabatieh_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qsaibet+En-Nabatiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Qsaibet En-Nabatiyeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Nabatieh Governorate,,,383839,33.2836203,35.4897793
946,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Qsarnaba,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Qsarnaba,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,Baalbek-Hermel Governorate,33.9130438,35.9907442,416427,34.168333,36.3134617
947,http://dbpedia.org/resource/Keserwan_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Raachine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Raachine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Keserwan District,34.0166692,35.7278178,182834,34.0127349,35.7872377
948,http://dbpedia.org/resource/ZahlÃ©_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Raait,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Raait,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,ZahlÃ© District,33.8398818,36.0400716,,33.8503542,35.8965168
949,http://dbpedia.org/resource/Marjeyoun_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rabb+Et-Tlatine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rabb Et-Tlatine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Marjeyoun District,33.2537472,35.5139506,41000,33.3640698,35.5871424
950,http://dbpedia.org/resource/Matn_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rabieh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,0,0,0,Rabieh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Matn District,33.9191383,35.6056529,750000,33.9097245,35.7167947
951,http://dbpedia.org/resource/Zgharta_District,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rachaaine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2250,2,0,Rachaaine,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Zgharta District,34.3979438,35.9228347,,34.3600901,35.8981343
952,http://dbpedia.org/resource/Bint_Jbeil_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rachaf,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rachaf,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Bint Jbeil District,33.1442125,35.3611442,53000,33.1832536,35.4138051
953,http://dbpedia.org/resource/Hasbaya_District,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rachaiya+El-Foukhar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Rachaiya El-Foukhar,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Hasbaya District,33.3498653,35.6516833,19000,33.3769255,35.7174189
954,https://dbpedia.org/page/Beqaa_Governorate,1,2,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rachaya+El+Wadi,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,2,4150,2,2,Rachaya El Wadi,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,2,Beqaa Governorate,,,534342,33.6746204,35.8333757
955,https://dbpedia.org/page/Beqaa_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rafid+Rachaya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,2000,3,0,Rafid Rachaya,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Beqaa Governorate,,,534342,33.6746204,35.8333757
956,https://dbpedia.org/page/Akkar_Governorate,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Rahbeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0,0,3766,3,0,Rahbeh,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,1,Akkar Governorate,34.5014463,36.1384768,423596,34.5555009,36.2016453
957,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Resources-Ram,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1,0,0,0,0,Ram,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Resources-Lebanon-2023,0,Baalbek-Hermel Governorate,34.1858553,35.7987324,416427,34.168333,36.3134617
